code,name,section,next_crawl_index,market_cap
301302,华如科技,创业板,0,309808.71
301303,真兰仪表,创业板,0,158095.9025
301305,朗坤科技,创业板,0,246313.4869
301306,西测测试,创业板,0,301352.7
301307,美利信,创业板,0,379290.9072
301308,江波龙,创业板,0,3869010.3618
301309,万得凯,创业板,0,74675.0
301310,鑫宏业,创业板,0,211578.1578
301311,昆船智能,创业板,0,166283.9515
301312,智立方,创业板,0,312815.5737
301313,凡拓数创,创业板,0,166995.5895
301314,科瑞思,创业板,0,68591.25
301315,威士顿,创业板,0,181818.0
301316,慧博云通,创业板,0,1286251.9864
301317,鑫磊股份,创业板,0,148288.0
301318,维海德,创业板,0,232222.5402
301319,唯特偶,创业板,0,288784.2978
301320,豪江智能,创业板,0,122498.8291
301321,翰博高新,创业板,0,253223.4293
301322,绿通科技,创业板,0,319354.5317
301323,新莱福,创业板,0,333896.6932
301325,曼恩斯特,创业板,0,365894.504
301326,捷邦科技,创业板,0,349226.256
301327,华宝新能,创业板,0,564496.8344
301328,维峰电子,创业板,0,238691.8422
301329,信音电子,创业板,0,120966.992
301330,熵基科技,创业板,0,368970.2672
301331,恩威医药,创业板,0,324518.7817
301332,德尔玛,创业板,0,264897.5
301333,诺思格,创业板,0,305632.071
301335,天元宠物,创业板,0,157308.0136
301336,趣睡科技,创业板,0,156716.0296
301337,亚华电子,创业板,0,103079.3549
301338,凯格精机,创业板,0,407661.8
301339,通行宝,创业板,0,263855.5643
301345,涛涛车业,创业板,0,616028.4552
301348,蓝箭电子,创业板,0,349373.4108
301349,信德新材,创业板,0,183647.0955
301353,普莱得,创业板,0,88024.1285
301355,南王科技,创业板,0,116438.7073
301356,天振股份,创业板,0,142999.29
301357,北方长龙,创业板,0,279650.0
301358,湖南裕能,创业板,0,1760699.0102
301359,东南电子,创业板,0,73413.3357
301360,荣旗科技,创业板,0,182268.14
301361,众智科技,创业板,0,97431.4
301362,民爆光电,创业板,0,126394.2
301363,美好医疗,创业板,0,377195.7269
301365,矩阵股份,创业板,0,88806.6
301366,一博科技,创业板,0,292340.931
301367,瑞迈特,创业板,0,462655.3652
301368,丰立智能,创业板,0,463149.1611
301369,联动科技,创业板,0,338397.7818
301370,国科恒泰,创业板,0,342202.229
301371,敷尔佳,创业板,0,191032.4416
301372,科净源,创业板,0,105149.3165
301373,凌玮科技,创业板,0,123612.859
301376,致欧科技,创业板,0,372801.1323
301377,鼎泰高科,创业板,0,509739.248
301378,通达海,创业板,0,136779.3878
301379,天山电子,创业板,0,371121.0957
301380,挖金客,创业板,0,158743.7809
301381,赛维时代,创业板,0,494710.6046
301382,蜂助手,创业板,0,624148.2808
301383,天键股份,创业板,0,256399.9605
301386,未来电器,创业板,0,102066.1475
301387,光大同创,创业板,0,177097.2603
301388,欣灵电气,创业板,0,82616.8958
301389,隆扬电子,创业板,0,501654.9113
301390,经纬股份,创业板,0,107580.4514
301391,卡莱特,创业板,0,387678.5315
301392,汇成真空,创业板,0,686839.9576
301393,昊帆生物,创业板,0,219450.0873
301395,仁信新材,创业板,0,140991.564
301396,宏景科技,创业板,0,602562.1061
301397,溯联股份,创业板,0,315985.7437
301398,星源卓镁,创业板,0,172185.16
301399,英特科技,创业板,0,107781.348
301408,华人健康,创业板,0,189447.5548
301413,安培龙,创业板,0,931821.8292
301418,协昌科技,创业板,0,111563.7059
301419,阿莱德,创业板,0,151651.5
301421,波长光电,创业板,0,536298.5648
301428,世纪恒通,创业板,0,235913.1513
301429,森泰股份,创业板,0,83105.618
301439,泓淋电力,创业板,0,287514.4238
301446,福事特,创业板,0,100081.8
301448,开创电气,创业板,0,257809.76
301456,盘古智能,创业板,0,193600.2176
301458,钧崴电子,创业板,0,232449.2889
301459,丰茂股份,创业板,0,110999.0087
301468,博盈特焊,创业板,0,198142.2546
301469,恒达新材,创业板,0,124588.7429
301479,弘景光电,创业板,0,195630.9845
301486,致尚科技,创业板,0,644838.4195
301487,盟固利,创业板,0,709264.4104
301488,豪恩汽电,创业板,0,402689.6336
301489,思泉新材,创业板,0,1213816.626
301491,汉桑科技,创业板,0,188112.3071
301498,乖宝宠物,创业板,0,1679046.5783
301499,维科精密,创业板,0,93667.6731
301500,飞南资源,创业板,0,228239.9094
301501,恒鑫生活,创业板,0,178404.375
301502,华阳智能,创业板,0,117038.694
301503,智迪科技,创业板,0,126607.04
301505,苏州规划,创业板,0,183558.4786
301507,民生健康,创业板,0,151097.0499
301508,中机认检,创业板,0,187982.298
301509,金凯生科,创业板,0,201260.0716
301510,固高科技,创业板,0,925412.9469
301511,德福科技,创业板,0,1265963.9624
301512,智信精密,创业板,0,122801.5166
301515,港通医疗,创业板,0,134026.3353
301516,中远通,创业板,0,121964.913
301517,陕西华达,创业板,0,249049.3874
301518,长华化学,创业板,0,153042.3178
301519,舜禹股份,创业板,0,108577.74
301520,万邦医药,创业板,0,93167.5318
301522,上大股份,创业板,0,238664.0288
301525,儒竞科技,创业板,0,524887.7181
301526,国际复材,创业板,0,872128.0052
301528,多浦乐,创业板,0,184411.251
301529,福赛科技,创业板,0,367924.8018
301533,威马农机,创业板,0,111102.1869
301535,浙江华远,创业板,0,122078.2849
301536,星宸科技,创业板,0,1220828.285
301538,骏鼎达,创业板,0,294463.9369
301539,宏鑫科技,创业板,0,145694.9519
301548,崇德科技,创业板,0,131830.7846
301550,斯菱股份,创业板,0,1241110.7561
301551,无线传媒,创业板,0,636761.3264
301552,科力装备,创业板,0,96485.2
301555,惠柏新材,创业板,0,146927.2928
301556,托普云农,创业板,0,182106.3305
301557,常友科技,创业板,0,90157.96
301558,三态股份,创业板,0,190117.3007
301559,中集环科,创业板,0,149580.0
301560,众捷汽车,创业板,0,82696.568
301565,中仑新材,创业板,0,317592.81
301566,达利凯普,创业板,0,362088.91
301567,贝隆精密,创业板,0,91182.6761
301568,思泰克,创业板,0,228405.4319
301571,国科天成,创业板,0,529339.7696
301575,艾芬达,创业板,0,92160.732
301577,美信科技,创业板,0,114554.2224
301578,辰奕智能,创业板,0,91451.5953
301580,爱迪特,创业板,0,318171.0707
301581,黄山谷捷,创业板,0,111560.0
301584,C建发致新,创业板,0,151271.559
301585,蓝宇股份,创业板,0,86164.0
301586,佳力奇,创业板,0,284502.818
301587,中瑞股份,创业板,0,188407.0476
301588,美新科技,创业板,0,145397.9007
301589,诺瓦星云,创业板,0,597760.2662
301590,优优绿能,创业板,0,185335.5574
301591,肯特股份,创业板,0,141939.6192
301592,六九一二,创业板,0,238315.0
301595,太力科技,创业板,0,90248.2071
301596,瑞迪智驱,创业板,0,279500.771
301598,博科测试,创业板,0,96444.2043
301600,慧翰股份,创业板,0,456748.1015
301601,惠通科技,创业板,0,101019.168
301602,超研股份,创业板,0,144134.1923
301603,乔锋智能,创业板,0,287861.2425
301606,绿联科技,创业板,0,1426453.2205
301607,富特科技,创业板,0,441127.2955
301608,博实结,创业板,0,384315.1945
301609,山大电力,创业板,0,186886.8122
301611,珂玛科技,创业板,0,853404.4095
301613,新铝时代,创业板,0,187929.0504
301616,浙江华业,创业板,0,103860.0
301617,博苑股份,创业板,0,251911.4
301618,长联科技,创业板,0,128242.044
301622,英思特,创业板,0,229805.9691
301626,苏州天脉,创业板,0,330555.6
301628,强达电路,创业板,0,161606.144
301629,矽电股份,创业板,0,234786.6995
301630,同宇新材,创业板,0,209160.0
301631,壹连科技,创业板,0,189273.439
301632,广东建科,创业板,0,198877.6638
301633,港迪技术,创业板,0,108200.16
301636,泽润新能,创业板,0,88878.3333
301656,C联合动力,创业板,0,526511.732
301658,首航新能,创业板,0,129932.4702
301662,宏工科技,创业板,0,205092.225
301665,泰禾股份,创业板,0,104271.8633
301668,N昊创瑞通,创业板,0,140731.491
301678,新恒汇,创业板,0,381852.1655
302132,中航成飞,创业板,0,5161514.0777
600000,浦发银行,沪市主板,0,37358857.6291
600004,白云机场,沪市主板,0,2224715.186
600006,东风股份,沪市主板,0,1520000.0
600007,中国国贸,沪市主板,0,2069965.6074
600008,首创环保,沪市主板,0,2341648.426
600009,上海机场,沪市主板,0,6478520.9445
600010,包钢股份,沪市主板,0,7154822.0094
600011,华能国际,沪市主板,0,7841367.1722
600012,皖通高速,沪市主板,0,1551413.6
600015,华夏银行,沪市主板,0,10355601.7406
600016,民生银行,沪市主板,0,14362159.9013
600017,日照港,沪市主板,0,944225.7436
600018,上港集团,沪市主板,0,12721588.6092
600019,宝钢股份,沪市主板,0,15160330.9853
600020,中原高速,沪市主板,0,955133.0286
600021,上海电力,沪市主板,0,5495466.8514
600022,山东钢铁,沪市主板,0,1572730.8844
600023,浙能电力,沪市主板,0,6650731.4435
600025,华能水电,沪市主板,0,17136000.0
600026,中远海能,沪市主板,0,4197529.8852
600027,华电国际,沪市主板,0,4314736.0592
600028,中国石化,沪市主板,0,50740376.2953
600029,南方航空,沪市主板,0,7642029.7925
600030,中信证券,沪市主板,0,34971054.3973
600031,三一重工,沪市主板,0,18880941.0024
600032,浙江新能,沪市主板,0,1769841.0385
600033,福建高速,沪市主板,0,924862.8
600035,楚天高速,沪市主板,0,637605.8968
600036,招商银行,沪市主板,0,84166093.2703
600037,歌华有线,沪市主板,0,1112030.5293
600038,中直股份,沪市主板,0,2380071.5163
600039,四川路桥,沪市主板,0,5587351.4154
600048,保利发展,沪市主板,0,9241182.3187
600050,中国联通,沪市主板,0,16644852.9347
600051,宁波联合,沪市主板,0,221968.32
600052,东望时代,沪市主板,0,444890.6285
600053,九鼎投资,沪市主板,0,730949.7888
600054,黄山旅游,沪市主板,0,604667.4
600055,万东医疗,沪市主板,0,1250042.5611
600056,中国医药,沪市主板,0,1664326.195
600057,厦门象屿,沪市主板,0,1536949.6509
600058,五矿发展,沪市主板,0,958288.1756
600059,古越龙山,沪市主板,0,875992.2589
600060,海信视像,沪市主板,0,3223118.2594
600061,国投资本,沪市主板,0,4961729.817
600062,华润双鹤,沪市主板,0,1932052.2698
600063,皖维高新,沪市主板,0,1268362.2532
600064,南京高科,沪市主板,0,1365237.9791
600066,宇通客车,沪市主板,0,6176890.4322
600067,冠城新材,沪市主板,0,423067.2967
600071,凤凰光学,沪市主板,0,695487.5058
600072,中船科技,沪市主板,0,1323838.2002
600073,光明肉业,沪市主板,0,670476.5725
600075,新疆天业,沪市主板,0,764898.473
600076,康欣新材,沪市主板,0,372438.5127
600078,澄星股份,沪市主板,0,430672.3597
600079,人福医药,沪市主板,0,3251477.6684
600080,金花股份,沪市主板,0,261289.1995
600081,东风科技,沪市主板,0,707873.4976
600082,海泰发展,沪市主板,0,251831.1586
600084,中信尼雅,沪市主板,0,592204.0394
600085,同仁堂,沪市主板,0,4690428.296
600088,中视传媒,沪市主板,0,658999.5048
600089,特变电工,沪市主板,0,8180471.1724
600094,大名城,沪市主板,0,937935.1344
600095,湘财股份,沪市主板,0,3625450.0581
600096,云天化,沪市主板,0,4732483.9377
600097,开创国际,沪市主板,0,268403.3267
600098,广州发展,沪市主板,0,2334906.0773
600099,林海股份,沪市主板,0,232486.32
600100,同方股份,沪市主板,0,2653435.7887
600101,明星电力,沪市主板,0,510059.9605
600103,青山纸业,沪市主板,0,809712.4312
600104,上汽集团,沪市主板,0,19587952.8668
600105,永鼎股份,沪市主板,0,1811411.5597
600106,重庆路桥,沪市主板,0,822666.5134
600108,亚盛集团,沪市主板,0,568499.2153
600109,国金证券,沪市主板,0,3686571.5934
600110,诺德股份,沪市主板,0,1124397.2439
600111,北方稀土,沪市主板,0,16770290.441
600113,浙江东日,沪市主板,0,2149316.3798
600114,东睦股份,沪市主板,0,1958866.6899
600115,中国东航,沪市主板,0,6999838.1863
600116,三峡水利,沪市主板,0,1248629.3163
600117,西宁特钢,沪市主板,0,1022106.0651
600118,中国卫星,沪市主板,0,4086682.4506
600119,长江投资,沪市主板,0,294042.6479
600120,浙江东方,沪市主板,0,2131198.051
600121,郑州煤电,沪市主板,0,505640.9958
600123,兰花科创,沪市主板,0,967918.6938
600125,铁龙物流,沪市主板,0,835533.9994
600126,杭钢股份,沪市主板,0,3329908.4358
600127,金健米业,沪市主板,0,427427.6232
600128,苏豪弘业,沪市主板,0,252936.6875
600129,太极集团,沪市主板,0,1212017.1706
600131,国网信通,沪市主板,0,2104793.0622
600132,重庆啤酒,沪市主板,0,2617316.2388
600133,东湖高新,沪市主板,0,1012927.8813
600135,乐凯胶片,沪市主板,0,394507.9616
600137,浪莎股份,沪市主板,0,179658.1026
600138,中青旅,沪市主板,0,720220.8
600141,兴发集团,沪市主板,0,3015198.4649
600143,金发科技,沪市主板,0,5095756.5605
600148,长春一东,沪市主板,0,278221.3407
600149,廊坊发展,沪市主板,0,200344.32
600150,中国船舶,沪市主板,0,26264418.2951
600151,航天机电,沪市主板,0,1153138.8387
600152,维科技术,沪市主板,0,348134.2288
600153,建发股份,沪市主板,0,2914036.2438
600155,华创云信,沪市主板,0,1609245.3808
600156,华升股份,沪市主板,0,349836.3107
600157,永泰能源,沪市主板,0,3512660.0273
600158,中体产业,沪市主板,0,871237.8648
600159,大龙地产,沪市主板,0,253980.989
600160,巨化股份,沪市主板,0,9899968.879
600161,XD天坛生,沪市主板,0,3760960.4903
600162,香江控股,沪市主板,0,676566.6913
600163,中闽能源,沪市主板,0,981946.0098
600166,福田汽车,沪市主板,0,2137698.0991
600167,联美控股,沪市主板,0,2149698.4399
600168,武汉控股,沪市主板,0,484778.0137
600169,太原重工,沪市主板,0,903281.3465
600170,上海建工,沪市主板,0,2630238.1642
600171,上海贝岭,沪市主板,0,2587570.056
600172,黄河旋风,沪市主板,0,652166.6883
600173,卧龙新能,沪市主板,0,584847.5637
600176,中国巨石,沪市主板,0,6725269.703
600177,雅戈尔,沪市主板,0,3439840.7751
600178,东安动力,沪市主板,0,598488.9146
600179,安通控股,沪市主板,0,1347925.1382
600180,瑞茂通,沪市主板,0,483549.2215
600182,S佳通,沪市主板,0,261120.0
600183,XD生益科,沪市主板,0,12690858.1832
600184,光电股份,沪市主板,0,892875.2496
600185,珠免集团,沪市主板,0,1078223.3147
600186,莲花控股,沪市主板,0,1048799.0289
600187,国中水务,沪市主板,0,458313.8333
600188,兖矿能源,沪市主板,0,8044671.2521
600189,泉阳泉,沪市主板,0,509936.04
600191,华资实业,沪市主板,0,385520.94
600192,长城电工,沪市主板,0,404199.42
600195,中牧股份,沪市主板,0,720930.6716
600196,复星医药,沪市主板,0,6198698.302
600197,伊力特,沪市主板,0,711181.5997
600198,大唐电信,沪市主板,0,1051975.4416
600199,金种子酒,沪市主板,0,700553.6176
600201,生物股份,沪市主板,0,1038372.4695
600202,哈空调,沪市主板,0,220037.5457
600203,福日电子,沪市主板,0,788674.1491
600206,有研新材,沪市主板,0,1807391.3638
600207,安彩高科,沪市主板,0,560995.9653
600208,衢州发展,沪市主板,0,3692461.7303
600210,紫江企业,沪市主板,0,1101150.4507
600211,西藏药业,沪市主板,0,1476221.9177
600212,绿能慧充,沪市主板,0,445831.7065
600215,派斯林,沪市主板,0,319818.016
600216,浙江医药,沪市主板,0,1370327.7019
600217,中再资环,沪市主板,0,692899.2353
600218,全柴动力,沪市主板,0,401623.1253
600219,XD南山铝,沪市主板,0,4401581.2514
600221,海航控股,沪市主板,0,5226755.5883
600222,太龙药业,沪市主板,0,363270.0171
600223,福瑞达,沪市主板,0,772592.269
600226,亨通股份,沪市主板,0,1296830.2137
600227,赤天化,沪市主板,0,297680.7541
600229,城市传媒,沪市主板,0,433424.3063
600230,沧州大化,沪市主板,0,500478.8671
600231,凌钢股份,沪市主板,0,566658.6603
600232,金鹰股份,沪市主板,0,234514.0238
600233,圆通速递,沪市主板,0,6436865.5917
600234,科新发展,沪市主板,0,234956.2708
600235,民丰特纸,沪市主板,0,246612.6
600236,桂冠电力,沪市主板,0,5084133.6823
600237,铜峰电子,沪市主板,0,455688.6216
600239,云南城投,沪市主板,0,420689.9702
600241,时代万恒,沪市主板,0,242504.9428
600246,万通发展,沪市主板,0,2155070.2226
600248,陕建股份,沪市主板,0,1423003.8858
600249,两面针,沪市主板,0,323400.0
600250,南京商旅,沪市主板,0,338236.7342
600251,XD冠农股,沪市主板,0,630918.7894
600252,中恒集团,沪市主板,0,843803.2136
600255,鑫科材料,沪市主板,0,756775.5741
600256,广汇能源,沪市主板,0,3183217.4761
600257,大湖股份,沪市主板,0,252168.2865
600258,首旅酒店,沪市主板,0,1651456.0234
600259,广晟有色,沪市主板,0,1876975.9419
600261,阳光照明,沪市主板,0,504650.0211
600262,北方股份,沪市主板,0,369240.0
600266,城建发展,沪市主板,0,1037871.7535
600267,海正药业,沪市主板,0,1229341.8586
600268,国电南自,沪市主板,0,1013775.0234
600269,赣粤高速,沪市主板,0,1137343.2158
600271,航天信息,沪市主板,0,1532335.5956
600272,开开实业,沪市主板,0,203200.0
600273,嘉化能源,沪市主板,0,1119425.6057
600276,恒瑞医药,沪市主板,0,44704047.9362
600278,东方创业,沪市主板,0,639114.1033
600279,重庆港,沪市主板,0,623104.7986
600280,中央商场,沪市主板,0,375735.4844
600281,华阳新材,沪市主板,0,308126.813
600282,南钢股份,沪市主板,0,3131866.2336
600283,钱江水利,沪市主板,0,508252.1545
600284,浦东建设,沪市主板,0,982869.328
600285,羚锐制药,沪市主板,0,1255655.5134
600287,苏豪时尚,沪市主板,0,240674.6368
600288,大恒科技,沪市主板,0,609336.0
600292,远达环保,沪市主板,0,954939.0565
600293,三峡新材,沪市主板,0,351523.9489
600295,鄂尔多斯,沪市主板,0,2007185.4741
600298,安琪酵母,沪市主板,0,3474888.0094
600299,安迪苏,沪市主板,0,2523669.0979
600300,维维股份,沪市主板,0,532039.7772
600301,华锡有色,沪市主板,0,841425.8411
600302,标准股份,沪市主板,0,231480.5589
600303,曙光股份,沪市主板,0,260783.2254
600305,恒顺醋业,沪市主板,0,866948.7472
600307,酒钢宏兴,沪市主板,0,1002137.1878
600308,华泰股份,沪市主板,0,535455.1721
600309,万华化学,沪市主板,0,20038148.878
600310,广西能源,沪市主板,0,571627.1816
600312,平高电气,沪市主板,0,2222637.1041
600313,农发种业,沪市主板,0,680702.959
600315,上海家化,沪市主板,0,1761232.0676
600316,洪都航空,沪市主板,0,2549342.0902
600318,新力金融,沪市主板,0,482476.7017
600319,亚星化学,沪市主板,0,311330.6354
600320,振华重工,沪市主板,0,1451712.9779
600322,津投城开,沪市主板,0,253205.3
600323,瀚蓝环境,沪市主板,0,2226713.0557
600325,华发股份,沪市主板,0,1508179.3596
600326,西藏天路,沪市主板,0,1632280.3585
600327,大东方,沪市主板,0,416731.153
600328,中盐化工,沪市主板,0,1123193.1023
600329,达仁堂,沪市主板,0,2484418.4686
600330,天通股份,沪市主板,0,1335809.4725
600331,宏达股份,沪市主板,0,2007616.0
600332,白云山,沪市主板,0,3568151.2286
600333,长春燃气,沪市主板,0,349583.6126
600335,国机汽车,沪市主板,0,897473.2152
600336,澳柯玛,沪市主板,0,542650.0429
600337,美克家居,沪市主板,0,323324.5808
600338,西藏珠峰,沪市主板,0,1133620.6083
600339,中油工程,沪市主板,0,1931769.025
600340,华夏幸福,沪市主板,0,821497.9181
600343,航天动力,沪市主板,0,954118.4903
600345,长江通信,沪市主板,0,583268.9818
600346,恒力石化,沪市主板,0,11945352.3368
600348,华阳股份,沪市主板,0,2741700.0
600350,山东高速,沪市主板,0,4201242.0469
600351,亚宝药业,沪市主板,0,455000.0299
600352,浙江龙盛,沪市主板,0,3207785.214
600353,旭光电子,沪市主板,0,1408978.9703
600354,敦煌种业,沪市主板,0,327237.2896
600356,恒丰纸业,沪市主板,0,292159.2877
600359,新农开发,沪市主板,0,254469.0509
600361,创新新材,沪市主板,0,608274.4034
600362,江西铜业,沪市主板,0,6495524.3777
600363,联创光电,沪市主板,0,2749204.5959
600366,宁波韵升,沪市主板,0,1482943.6402
600367,红星发展,沪市主板,0,537051.2676
600368,五洲交通,沪市主板,0,679273.9281
600369,西南证券,沪市主板,0,3089975.7427
600370,三房巷,沪市主板,0,857259.3414
600371,万向德农,沪市主板,0,260394.42
600372,中航机载,沪市主板,0,5917970.5785
600373,中文传媒,沪市主板,0,1360832.3062
600375,汉马科技,沪市主板,0,832079.6064
600376,首开股份,沪市主板,0,1797956.9737
600377,宁沪高速,沪市主板,0,4851585.5093
600378,昊华科技,沪市主板,0,3181228.8667
600379,宝光股份,沪市主板,0,414402.9628
600380,健康元,沪市主板,0,2239250.9445
600382,广东明珠,沪市主板,0,411089.5887
600383,金地集团,沪市主板,0,1823891.7631
600386,北巴传媒,沪市主板,0,369331.2
600388,龙净环保,沪市主板,0,1822516.4305
600389,江山股份,沪市主板,0,1115814.15
600390,五矿资本,沪市主板,0,2617874.0971
600391,航发科技,沪市主板,0,891349.2909
600392,盛和资源,沪市主板,0,3975410.6608
600395,盘江股份,沪市主板,0,1133417.944
600396,华电辽能,沪市主板,0,455066.4065
600397,安源煤业,沪市主板,0,725640.5935
600398,海澜之家,沪市主板,0,3073772.9894
600399,抚顺特钢,沪市主板,0,1037324.6
600400,红豆股份,沪市主板,0,744695.8519
600403,大有能源,沪市主板,0,970669.8352
600405,动力源,沪市主板,0,352649.0115
600406,国电南瑞,沪市主板,0,18263605.7473
600408,安泰集团,沪市主板,0,221496.0
600409,三友化工,沪市主板,0,1143649.5942
600410,华胜天成,沪市主板,0,2062506.4987
600415,小商品城,沪市主板,0,10181671.9968
600416,湘电股份,沪市主板,0,2214754.1696
600418,江淮汽车,沪市主板,0,11276042.5509
600419,天润乳业,沪市主板,0,321816.9125
600420,国药现代,沪市主板,0,1429690.0897
600422,昆药集团,沪市主板,0,1051439.3265
600423,柳化股份,沪市主板,0,287530.2094
600425,青松建化,沪市主板,0,585985.7866
600426,华鲁恒升,沪市主板,0,5410972.5773
600428,中远海特,沪市主板,0,1604107.3424
600429,三元股份,沪市主板,0,700856.8754
600433,冠豪高新,沪市主板,0,556588.7961
600435,北方导航,沪市主板,0,2173468.36
600436,片仔癀,沪市主板,0,11901035.2845
600438,通威股份,沪市主板,0,9787317.764
600439,瑞贝卡,沪市主板,0,328275.7776
600444,国机通用,沪市主板,0,254334.8959
600446,金证股份,沪市主板,0,1661337.1004
600448,华纺股份,沪市主板,0,210359.7671
600449,宁夏建材,沪市主板,0,628808.0702
600452,涪陵电力,沪市主板,0,1445885.6964
600455,博通股份,沪市主板,0,164139.624
600456,宝钛股份,沪市主板,0,1490665.9217
600458,时代新材,沪市主板,0,1259969.8672
600459,贵研铂业,沪市主板,0,1213681.6884
600460,士兰微,沪市主板,0,5196896.3719
600461,洪城环境,沪市主板,0,1128772.4015
600463,空港股份,沪市主板,0,344700.0
600467,好当家,沪市主板,0,344794.6557
600468,百利电气,沪市主板,0,754888.3128
600469,风神股份,沪市主板,0,423081.5052
600470,六国化工,沪市主板,0,288966.4
600475,华光环能,沪市主板,0,1444500.9368
600476,湘邮科技,沪市主板,0,272691.51
600477,杭萧钢构,沪市主板,0,630144.9959
600478,科力远,沪市主板,0,1044294.1543
600479,千金药业,沪市主板,0,433991.8803
600480,凌云股份,沪市主板,0,1685826.779
600481,双良节能,沪市主板,0,1126134.9478
600482,中国动力,沪市主板,0,4902227.3747
600483,福能股份,沪市主板,0,2699513.8038
600486,扬农化工,沪市主板,0,2925685.8323
600487,亨通光电,沪市主板,0,5570122.6028
600488,津药药业,沪市主板,0,443305.9921
600489,中金黄金,沪市主板,0,9961227.319
600490,鹏欣资源,沪市主板,0,1205535.9385
600491,龙元建设,沪市主板,0,535415.2843
600493,凤竹纺织,沪市主板,0,177616.0
600495,晋西车轴,沪市主板,0,602887.2521
600496,精工钢构,沪市主板,0,708484.2654
600497,驰宏锌锗,沪市主板,0,2999026.3874
600498,烽火通信,沪市主板,0,3283952.8881
600499,科达制造,沪市主板,0,2268824.1106
600500,中化国际,沪市主板,0,1484903.2197
600501,航天晨光,沪市主板,0,1010232.5964
600502,安徽建工,沪市主板,0,784456.0097
600503,华丽家族,沪市主板,0,520744.25
600505,西昌电力,沪市主板,0,478312.56
600506,统一股份,沪市主板,0,286846.7474
600507,方大特钢,沪市主板,0,1237555.5212
600508,XD上海能,沪市主板,0,878825.088
600509,天富能源,沪市主板,0,1161365.8089
600510,黑牡丹,沪市主板,0,794659.6019
600511,国药股份,沪市主板,0,1589764.2762
600512,腾达建设,沪市主板,0,385739.4546
600513,联环药业,沪市主板,0,535515.9625
600515,海南机场,沪市主板,0,3688757.0282
600516,方大炭素,沪市主板,0,2077400.7099
600517,XD国网英,沪市主板,0,3305255.86
600518,康美药业,沪市主板,0,2792115.142
600519,贵州茅台,沪市主板,0,179700775.8525
600520,三佳科技,沪市主板,0,458654.85
600521,华海药业,沪市主板,0,3117277.4398
600522,中天科技,沪市主板,0,6232046.0646
600523,贵航股份,沪市主板,0,579399.9851
600526,菲达环保,沪市主板,0,375479.528
600527,江南高纤,沪市主板,0,394841.4857
600528,中铁工业,沪市主板,0,1821672.3022
600529,XD山东药,沪市主板,0,1414825.2889
600530,交大昂立,沪市主板,0,629235.04
600531,豫光金铅,沪市主板,0,1269060.7194
600533,栖霞建设,沪市主板,0,280350.0
600535,天士力,沪市主板,0,2346995.4579
600536,中国软件,沪市主板,0,4139819.4768
600537,亿晶光电,沪市主板,0,474669.7222
600538,国发股份,沪市主板,0,291454.2815
600539,狮头股份,沪市主板,0,240810.0
600540,新赛股份,沪市主板,0,265107.8938
600543,莫高股份,沪市主板,0,189139.68
600545,卓郎智能,沪市主板,0,523858.281
600546,山煤国际,沪市主板,0,1974526.3154
600547,山东黄金,沪市主板,0,13814402.4722
600548,深高速,沪市主板,0,1424670.704
600549,厦门钨业,沪市主板,0,4400735.3674
600550,保变电气,沪市主板,0,1524785.5814
600551,时代出版,沪市主板,0,575668.8979
600552,凯盛科技,沪市主板,0,1210041.4312
600556,天下秀,沪市主板,0,1023185.1654
600557,康缘药业,沪市主板,0,850936.6854
600558,大西洋,沪市主板,0,461368.8831
600559,老白干酒,沪市主板,0,1559808.6965
600560,金自天正,沪市主板,0,365660.3925
600561,江西长运,沪市主板,0,188892.5952
600562,国睿科技,沪市主板,0,3849759.304
600563,法拉电子,沪市主板,0,2782575.0
600566,济川药业,沪市主板,0,2278381.4221
600567,山鹰国际,沪市主板,0,1037120.7086
600569,安阳钢铁,沪市主板,0,608953.3338
600570,恒生电子,沪市主板,0,6331745.7455
600571,信雅达,沪市主板,0,753001.5514
600572,康恩贝,沪市主板,0,1095123.6003
600573,惠泉啤酒,沪市主板,0,286750.0
600575,淮河能源,沪市主板,0,1313556.24
600576,祥源文旅,沪市主板,0,516425.0449
600577,精达股份,沪市主板,0,2149182.634
600578,京能电力,沪市主板,0,2771573.1002
600579,中化装备,沪市主板,0,415558.3816
600580,卧龙电驱,沪市主板,0,7281029.7188
600581,八一钢铁,沪市主板,0,643817.1054
600582,天地科技,沪市主板,0,2454183.213
600583,海油工程,沪市主板,0,2338896.6892
600584,长电科技,沪市主板,0,7395650.4178
600585,海螺水泥,沪市主板,0,9267310.8755
600586,金晶科技,沪市主板,0,700164.8238
600587,新华医疗,沪市主板,0,959122.5511
600588,用友网络,沪市主板,0,5135747.1057
600589,大位科技,沪市主板,0,1097024.6584
600590,泰豪科技,沪市主板,0,807296.0335
600592,龙溪股份,沪市主板,0,1049627.231
600593,大连圣亚,沪市主板,0,440496.0
600594,益佰制药,沪市主板,0,321522.5244
600595,中孚实业,沪市主板,0,2027999.9877
600596,新安股份,沪市主板,0,1387385.7664
600597,光明乳业,沪市主板,0,1167551.6925
600598,北大荒,沪市主板,0,2526083.1507
600600,青岛啤酒,沪市主板,0,4719942.2766
600601,方正科技,沪市主板,0,4211996.2199
600602,云赛智联,沪市主板,0,2191578.0996
600604,市北高新,沪市主板,0,859954.8852
600605,汇通能源,沪市主板,0,700328.8465
600606,绿地控股,沪市主板,0,2543813.5148
