代码,名称,所属板块,流通市值,总市值,数据状态,动态市盈率,filter,next_crawl_index,质押股数
688432,有研硅,科创板,17966837699.00,17966837699.00,基础数据已获取,0.00,False,0,0.00
688435,英方软件,科创板,2633142087.00,3922830000.00,基础数据已获取,0.00,False,0,0.00
688439,振华风光,科创板,13468000000.00,13468000000.00,基础数据已获取,0.00,False,0,0.00
688443,智翔金泰,科创板,3411723200.00,10721723200.00,基础数据已获取,0.00,False,0,0.00
688448,磁谷科技,科创板,2527180764.00,3774643164.00,基础数据已获取,0.00,False,0,0.00
688449,联芸科技,科创板,16055858433.00,25189600000.00,基础数据已获取,0.00,False,0,0.00
688450,光格科技,科创板,1496299950.00,2018280000.00,基础数据已获取,0.00,False,0,0.00
688455,科捷智能,科创板,2691705318.00,3864705318.00,基础数据已获取,0.00,False,0,0.00
688456,有研粉材,科创板,6543019200.00,6543019200.00,基础数据已获取,0.00,False,0,0.00
688458,美芯晟,科创板,3787251445.00,4965610723.00,基础数据已获取,0.00,False,0,0.00
688459,哈铁科技,科创板,1785699125.00,4881600000.00,基础数据已获取,0.00,False,0,0.00
688466,金科环境,科创板,2181669123.00,2181669123.00,基础数据已获取,0.00,False,0,0.00
688468,科美诊断,科创板,3293096680.00,3293096680.00,基础数据已获取,0.00,False,0,0.00
688472,阿特斯,科创板,24325161758.00,65758679022.00,基础数据已获取,0.00,False,0,0.00
688475,萤石网络,科创板,25420500000.00,25420500000.00,基础数据已获取,0.00,False,0,0.00
688479,友车科技,科创板,1399025630.00,3239925630.00,基础数据已获取,0.00,False,0,0.00
688480,赛恩斯,科创板,8037903413.00,8037903413.00,基础数据已获取,0.00,False,0,0.00
688484,南芯科技,科创板,12919840564.00,18718816951.00,基础数据已获取,0.00,False,0,0.00
688485,九州一轨,科创板,1841728044.00,3118560287.00,基础数据已获取,0.00,False,0,0.00
688486,龙迅股份,科创板,6034873953.00,10816898044.00,基础数据已获取,0.00,False,0,0.00
688489,三未信安,科创板,5227696117.00,5295036709.00,基础数据已获取,0.00,False,0,0.00
688496,清越科技,科创板,1606132800.00,3037500000.00,基础数据已获取,0.00,False,0,0.00
688498,源杰科技,科创板,60530400000.00,61933931356.00,基础数据已获取,0.00,False,0,0.00
688499,利元亨,科创板,11566339361.00,11566339361.00,基础数据已获取,0.00,False,0,0.00
688500,慧辰股份,科创板,4733275150.00,4861155598.00,基础数据已获取,0.00,False,0,0.00
688501,青达环保,科创板,3477085740.00,3477085740.00,基础数据已获取,0.00,False,0,0.00
688502,茂莱光学,科创板,7134288000.00,22422048000.00,基础数据已获取,0.00,False,0,0.00
688505,复旦张江,科创板,6345408853.00,9256588853.00,基础数据已获取,0.00,False,0,0.00
688506,百利天恒,科创板,116534610000.00,119985259958.00,基础数据已获取,0.00,False,0,0.00
688507,索辰科技,科创板,5941275539.00,10752756965.00,基础数据已获取,0.00,False,0,0.00
688508,芯朋微,科创板,8942234563.00,8942234563.00,基础数据已获取,0.00,False,0,0.00
688509,正元地信,科创板,2100965412.00,4204200000.00,基础数据已获取,0.00,False,0,0.00
688510,航亚科技,科创板,9672407600.00,9672407600.00,基础数据已获取,0.00,False,0,0.00
688512,慧智微,科创板,4034408779.00,5802865302.00,基础数据已获取,0.00,False,0,0.00
688513,苑东生物,科创板,10341259556.00,10341259556.00,基础数据已获取,0.00,False,0,0.00
688515,裕太微,科创板,6277244400.00,10080000000.00,基础数据已获取,0.00,False,0,0.00
688516,奥特维,科创板,28321803927.00,28373081094.00,基础数据已获取,0.00,False,0,0.00
688517,金冠电气,科创板,2465867971.00,2465867971.00,基础数据已获取,0.00,False,0,100.00
688518,联赢激光,科创板,11311513648.00,11311513648.00,基础数据已获取,0.00,False,0,0.00
688519,南亚新材,科创板,20225521822.00,20225521822.00,基础数据已获取,0.00,False,0,0.00
688520,神州细胞,科创板,20632403630.00,20632403630.00,基础数据已获取,0.00,False,0,0.00
688521,芯原股份,科创板,108642319202.00,108642319202.00,基础数据已获取,0.00,False,0,0.00
688522,纳睿雷达,科创板,5439392353.00,13619652490.00,基础数据已获取,0.00,False,0,0.00
688523,航天环宇,科创板,7044698242.00,29698171200.00,基础数据已获取,0.00,False,0,0.00
688526,科前生物,科创板,7765693413.00,7765693413.00,基础数据已获取,0.00,False,0,0.00
688528,秦川物联,科创板,1999200000.00,1999200000.00,基础数据已获取,0.00,False,0,0.00
688529,豪森智能,科创板,3461061113.00,3461061113.00,基础数据已获取,0.00,False,0,0.00
688530,欧莱新材,科创板,1334552837.00,3151282585.00,基础数据已获取,0.00,False,0,0.00
688531,日联科技,科创板,8512181910.00,13177965666.00,基础数据已获取,0.00,False,0,0.00
688533,上声电子,科创板,5502960162.00,5502960162.00,基础数据已获取,0.00,False,0,0.00
688535,华海诚科,科创板,6935148001.00,12694053644.00,基础数据已获取,0.00,False,0,0.00
688536,思瑞浦,科创板,25619924995.00,26643338078.00,基础数据已获取,0.00,False,0,0.00
688538,和辉光电,科创板,16163782387.00,38804519726.00,基础数据已获取,0.00,False,0,0.00
688539,高华科技,科创板,5224480800.00,9275548800.00,基础数据已获取,0.00,False,0,0.00
688543,国科军工,科创板,8410725891.00,15147312291.00,基础数据已获取,0.00,False,0,0.00
688545,兴福电子,科创板,8977635000.00,17733600000.00,基础数据已获取,0.00,False,0,0.00
688548,广钢气体,科创板,15213510134.00,29039961447.00,基础数据已获取,0.00,False,0,0.00
688550,瑞联新材,科创板,8998188111.00,8998188111.00,基础数据已获取,0.00,False,0,0.00
688552,航天南湖,科创板,4341377550.00,16862400000.00,基础数据已获取,0.00,False,0,0.00
688557,兰剑智能,科创板,4243749521.00,4243749521.00,基础数据已获取,0.00,False,0,0.00
688558,国盛智科,科创板,4490640000.00,4490640000.00,基础数据已获取,0.00,False,0,0.00
688559,海目星,科创板,16941763429.00,16941763429.00,基础数据已获取,0.00,False,0,0.00
688560,明冠新材,科创板,4539358251.00,4539358251.00,基础数据已获取,0.00,False,0,0.00
688561,奇安信,科创板,27017207910.00,27017207910.00,基础数据已获取,0.00,False,0,0.00
688563,航材股份,科创板,7885058128.00,30330000000.00,基础数据已获取,0.00,False,0,0.00
688565,力源科技,科创板,2045311800.00,2045311800.00,基础数据已获取,0.00,False,0,0.00
688566,吉贝尔,科创板,5964977172.00,5964977172.00,基础数据已获取,0.00,False,0,0.00
688567,孚能科技,科创板,19969177481.00,19969177481.00,基础数据已获取,0.00,False,0,0.00
688568,中科星图,科创板,70028118514.00,70028118514.00,基础数据已获取,0.00,False,0,0.00
688569,铁科轨道,科创板,4752640752.00,4752640752.00,基础数据已获取,0.00,False,0,0.00
688570,天玛智控,科创板,3652962000.00,8404530000.00,基础数据已获取,0.00,False,0,0.00
688571,杭华股份,科创板,3452749498.00,3452749498.00,基础数据已获取,0.00,False,0,0.00
688573,信宇人,科创板,1350627791.00,2481006367.00,基础数据已获取,0.00,False,0,0.00
688575,亚辉龙,科创板,8576538383.00,8576538383.00,基础数据已获取,0.00,False,0,0.00
688576,西山科技,科创板,1751224326.00,3656384822.00,基础数据已获取,0.00,False,0,0.00
688577,浙海德曼,科创板,9650178099.00,9650178099.00,基础数据已获取,0.00,False,0,0.00
688578,艾力斯,科创板,45117000000.00,45117000000.00,基础数据已获取,0.00,False,0,0.00
688579,山大地纬,科创板,5024125600.00,5024125600.00,基础数据已获取,0.00,False,0,0.00
688580,伟思医疗,科创板,5684025943.00,5684025943.00,基础数据已获取,0.00,False,0,59.60
688581,安杰思,科创板,2672288774.00,5216149680.00,基础数据已获取,0.00,False,0,0.00
688583,思看科技,科创板,3193084798.00,9163544000.00,基础数据已获取,0.00,False,0,0.00
688584,上海合晶,科创板,8596646343.00,16836096331.00,基础数据已获取,0.00,False,0,0.00
688585,上纬新材,科创板,64977540764.00,64977540764.00,基础数据已获取,0.00,False,0,0.00
688586,江航装备,科创板,12400284575.00,12400284575.00,基础数据已获取,0.00,False,0,0.00
688588,凌志软件,科创板,6212155347.00,6212155347.00,基础数据已获取,0.00,False,0,0.00
688590,新致软件,科创板,5849470532.00,5849470532.00,基础数据已获取,0.00,False,0,0.00
688591,泰凌微,科创板,8169211766.00,11676061496.00,基础数据已获取,0.00,False,0,0.00
688592,司南导航,科创板,1880632958.00,3928087175.00,基础数据已获取,0.00,False,0,0.00
688595,芯海科技,科创板,5881880015.00,5881880015.00,基础数据已获取,0.00,False,0,0.00
688597,煜邦电力,科创板,3333715240.00,3333715240.00,基础数据已获取,0.00,False,0,0.00
688598,金博股份,科创板,6532741517.00,6661021292.00,基础数据已获取,0.00,False,0,38.78
688599,天合光能,科创板,48936238961.00,48936238961.00,基础数据已获取,0.00,False,0,0.00
688600,皖仪科技,科创板,3933487908.00,3933487908.00,基础数据已获取,0.00,False,0,0.00
688602,康鹏科技,科创板,2489527184.00,4980806250.00,基础数据已获取,0.00,False,0,0.00
688603,天承科技,科创板,4227162048.00,11117944069.00,基础数据已获取,0.00,False,0,0.00
688605,先锋精科,科创板,7996357674.00,14935633373.00,基础数据已获取,0.00,False,0,0.00
688606,奥泰生物,科创板,5597228363.00,5597228363.00,基础数据已获取,0.00,False,0,17.76
688607,康众医疗,科创板,5639376438.00,5639376438.00,基础数据已获取,0.00,False,0,0.00
688608,恒玄科技,科创板,41529023682.00,41529023682.00,基础数据已获取,0.00,False,0,0.00
688609,九联科技,科创板,5080000000.00,5080000000.00,基础数据已获取,0.00,False,0,0.00
688610,埃科光电,科创板,3805091521.00,6321280000.00,基础数据已获取,0.00,False,0,0.00
688611,杭州柯林,科创板,10108374640.00,10108374640.00,基础数据已获取,0.00,False,0,0.00
688613,奥精医疗,科创板,3326568420.00,3326568420.00,基础数据已获取,0.00,False,0,0.00
688615,合合信息,科创板,29623629571.00,42901600000.00,基础数据已获取,0.00,False,0,0.00
688616,西力科技,科创板,2443131969.00,2443131969.00,基础数据已获取,0.00,False,0,0.00
688617,惠泰医疗,科创板,34199786883.00,34199786883.00,基础数据已获取,0.00,False,0,0.00
688618,三旺通信,科创板,3611770371.00,3616292377.00,基础数据已获取,0.00,False,0,0.00
688619,罗普特,科创板,2746337402.00,2746337402.00,基础数据已获取,0.00,False,0,0.00
688620,安凯微,科创板,2989939352.00,5045040000.00,基础数据已获取,0.00,False,0,0.00
688622,禾信仪器,科创板,8400194758.00,8400194758.00,基础数据已获取,0.00,False,0,0.00
688623,双元科技,科创板,2085405738.00,6443005738.00,基础数据已获取,0.00,False,0,0.00
688625,呈和科技,科创板,11743694504.00,11743694504.00,基础数据已获取,0.00,False,0,0.00
688626,翔宇医疗,科创板,11824000000.00,11824000000.00,基础数据已获取,0.00,False,0,0.00
688628,优利德,科创板,4381289450.00,4381289450.00,基础数据已获取,0.00,False,0,0.00
688629,华丰科技,科创板,19038138512.00,48279779191.00,基础数据已获取,0.00,False,0,0.00
688630,芯碁微装,科创板,24182325829.00,24182325829.00,基础数据已获取,0.00,False,0,0.00
688631,莱斯信息,科创板,4914551200.00,12384487200.00,基础数据已获取,0.00,False,0,0.00
688633,星球石墨,科创板,3771083139.00,3771083139.00,基础数据已获取,0.00,False,0,0.00
688636,智明达,科创板,9348580377.00,9698760151.00,基础数据已获取,0.00,False,0,0.00
688638,誉辰智能,科创板,1089929496.00,2306640000.00,基础数据已获取,0.00,False,0,0.00
688639,华恒生物,科创板,9729500458.00,9729500458.00,基础数据已获取,0.00,False,0,0.00
688648,中邮科技,科创板,4631321628.00,9058960000.00,基础数据已获取,0.00,False,0,0.00
688651,盛邦安全,科创板,1782072532.00,4140159090.00,基础数据已获取,0.00,False,0,0.00
688652,京仪装备,科创板,15056317500.00,20947920000.00,基础数据已获取,0.00,False,0,0.00
688653,康希通信,科创板,4543670533.00,6095532800.00,基础数据已获取,0.00,False,0,0.00
688655,迅捷兴,科创板,2722489900.00,2722489900.00,基础数据已获取,0.00,False,0,0.00
688656,浩欧博,科创板,9544178909.00,9544178909.00,基础数据已获取,0.00,False,0,0.00
688657,浩辰软件,科创板,2488941027.00,3972786424.00,基础数据已获取,0.00,False,0,33.14
688658,悦康药业,科创板,12217500000.00,12217500000.00,基础数据已获取,0.00,False,0,0.00
688659,元琛科技,科创板,1715200000.00,1715200000.00,基础数据已获取,0.00,False,0,0.00
688660,电气风电,科创板,21626667748.00,21626667748.00,基础数据已获取,0.00,False,0,0.00
688661,和林微纳,科创板,13145891340.00,13145891340.00,基础数据已获取,0.00,False,0,0.00
688662,富信科技,科创板,4722604800.00,4722604800.00,基础数据已获取,0.00,False,0,0.00
688663,新风光,科创板,8139392252.00,8139392252.00,基础数据已获取,0.00,False,0,0.00
688665,四方光电,科创板,5502278820.00,5502278820.00,基础数据已获取,0.00,False,0,0.00
688667,菱电电控,科创板,4367399476.00,4367399476.00,基础数据已获取,0.00,False,0,0.00
688668,鼎通科技,科创板,19776426052.00,19776426052.00,基础数据已获取,0.00,False,0,0.00
688669,聚石化学,科创板,3393693352.00,3393693352.00,基础数据已获取,0.00,False,0,0.00
688670,金迪克,科创板,2595824000.00,2595824000.00,基础数据已获取,0.00,False,0,0.00
688671,碧兴物联,科创板,1213340460.00,2033639510.00,基础数据已获取,0.00,False,0,0.00
688676,金盘科技,科创板,45477271443.00,45477271443.00,基础数据已获取,0.00,False,0,0.00
688677,海泰新光,科创板,5930315190.00,5930315190.00,基础数据已获取,0.00,False,0,0.00
688678,福立旺,科创板,6406121464.00,6406121464.00,基础数据已获取,0.00,False,0,0.00
688679,通源环境,科创板,7196840739.00,7196840739.00,基础数据已获取,0.00,False,0,0.00
688680,海优新材,科创板,5568263257.00,5568263257.00,基础数据已获取,0.00,False,0,0.00
688681,科汇股份,科创板,2161435500.00,2161435500.00,基础数据已获取,0.00,False,0,0.00
688682,霍莱沃,科创板,6344563159.00,6344563159.00,基础数据已获取,0.00,False,0,0.00
688683,莱尔科技,科创板,5622096368.00,5836573294.00,基础数据已获取,0.00,False,0,0.00
688685,迈信林,科创板,7959360351.00,7959360351.00,基础数据已获取,0.00,False,0,0.00
688686,奥普特,科创板,16087408233.00,16087408233.00,基础数据已获取,0.00,False,0,0.00
688687,凯因科技,科创板,3940268927.00,3940268927.00,基础数据已获取,0.00,False,0,0.00
688689,银河微电,科创板,4166153396.00,4166153396.00,基础数据已获取,0.00,False,0,0.00
688690,纳微科技,科创板,11484491917.00,11484491917.00,基础数据已获取,0.00,False,0,0.00
688691,灿芯股份,科创板,11317913634.00,19004400000.00,基础数据已获取,0.00,False,0,0.00
688692,达梦数据,科创板,21866395617.00,33856495200.00,基础数据已获取,0.00,False,0,83.00
688693,锴威特,科创板,1644878624.00,3115368441.00,基础数据已获取,0.00,False,0,0.00
688695,中创股份,科创板,1516542759.00,2515819761.00,基础数据已获取,0.00,False,0,0.00
688696,极米科技,科创板,7387800000.00,7387800000.00,基础数据已获取,0.00,False,0,0.00
688697,纽威数控,科创板,7564294105.00,7564294105.00,基础数据已获取,0.00,False,0,0.00
688698,伟创电气,科创板,23756527914.00,23756527914.00,基础数据已获取,0.00,False,0,0.00
688699,明微电子,科创板,6061259725.00,6061259725.00,基础数据已获取,0.00,False,0,0.00
688700,东威科技,科创板,12323976168.00,12323976168.00,基础数据已获取,0.00,False,0,0.00
688701,卓锦股份,科创板,1403198537.00,1403198537.00,基础数据已获取,0.00,False,0,0.00
688702,盛科通信,科创板,26693419465.00,53915000000.00,基础数据已获取,0.00,False,0,0.00
688707,振华新材,科创板,8012658229.00,8012658229.00,基础数据已获取,0.00,False,0,0.00
688708,佳驰科技,科创板,9959344500.00,28000700000.00,基础数据已获取,0.00,False,0,0.00
688709,成都华微,科创板,11876762680.00,34708162917.00,基础数据已获取,0.00,False,0,0.00
688710,益诺思,科创板,6022079210.00,9361046436.00,基础数据已获取,0.00,False,0,0.00
688711,宏微科技,科创板,7449724043.00,7449724043.00,基础数据已获取,0.00,False,0,0.00
688716,中研股份,科创板,3168400073.00,5513320800.00,基础数据已获取,0.00,False,0,0.00
688718,唯赛勃,科创板,2578515133.00,2578515133.00,基础数据已获取,0.00,False,0,0.00
688720,艾森股份,科创板,4668621862.00,7297440055.00,基础数据已获取,0.00,False,0,0.00
688721,龙图光罩,科创板,2711131333.00,6767115000.00,基础数据已获取,0.00,False,0,0.00
688722,同益中,科创板,4874288100.00,4886500725.00,基础数据已获取,0.00,False,0,0.00
688726,拉普拉斯,科创板,12214605286.00,22511816537.00,基础数据已获取,0.00,False,0,0.00
688727,恒坤新材,科创板,3121105410.00,27911733552.00,基础数据已获取,0.00,False,0,0.00
688728,格科微,科创板,42606026300.00,44340002672.00,基础数据已获取,0.00,False,0,0.00
688729,屹唐股份,科创板,6032926152.00,82933013600.00,基础数据已获取,0.00,False,0,0.00
688737,中自科技,科创板,3205524486.00,3205524486.00,基础数据已获取,0.00,False,0,0.00
688739,成大生物,科创板,11165024500.00,11165024500.00,基础数据已获取,0.00,False,0,0.00
688750,金天钛业,科创板,4947185244.00,9823500000.00,基础数据已获取,0.00,False,0,0.00
688755,汉邦科技,科创板,745536000.00,3727680000.00,基础数据已获取,0.00,False,0,0.00
688757,胜科纳米,科创板,1181008715.00,13591597078.00,基础数据已获取,0.00,False,0,0.00
688758,赛分科技,科创板,5799672420.00,8100226434.00,基础数据已获取,0.00,False,0,0.00
688759,必贝特,科创板,2525208667.00,24459492308.00,基础数据已获取,0.00,False,0,0.00
688765,禾元生物,科创板,3245109034.00,28310425000.00,基础数据已获取,0.00,False,0,0.00
688766,普冉股份,科创板,33361384645.00,33361384645.00,基础数据已获取,0.00,False,0,0.00
688767,博拓生物,科创板,5949440027.00,5949440027.00,基础数据已获取,0.00,False,0,0.00
688772,珠海冠宇,科创板,24599856132.00,24599856132.00,基础数据已获取,0.00,False,0,0.00
688775,影石创新,科创板,7819520000.00,95598400000.00,基础数据已获取,0.00,False,0,0.00
688776,国光电气,科创板,12789243442.00,12789243442.00,基础数据已获取,0.00,False,0,0.00
688778,厦钨新能,科创板,49459726134.00,49459726134.00,基础数据已获取,0.00,False,0,0.00
688779,五矿新能,科创板,19099271506.00,19099271506.00,基础数据已获取,0.00,False,0,0.00
688783,西安奕材,科创板,4388704843.00,107647748000.00,基础数据已获取,0.00,False,0,0.00
688786,悦安新材,科创板,4738210099.00,4738210099.00,基础数据已获取,0.00,False,0,0.00
688787,海天瑞声,科创板,9148916799.00,9148916799.00,基础数据已获取,0.00,False,0,0.00
688788,科思科技,科创板,10687853417.00,10687853417.00,基础数据已获取,0.00,False,0,0.00
688790,昂瑞微,科创板,1965641526.00,16225655778.00,基础数据已获取,0.00,False,0,0.00
688793,倍轻松,科创板,1993074267.00,1993074267.00,基础数据已获取,0.00,False,0,0.00
688795,摩尔线程,科创板,18173887213.00,290726553061.00,基础数据已获取,0.00,False,0,0.00
688796,百奥赛图,科创板,2507828353.00,31229261590.00,基础数据已获取,0.00,False,0,0.00
688798,艾为电子,科创板,10995202440.00,18883419516.00,基础数据已获取,0.00,False,0,0.00
688799,华纳药厂,科创板,6814194800.00,6814194800.00,基础数据已获取,0.00,False,0,0.00
688800,瑞可达,科创板,18555938504.00,18555938504.00,基础数据已获取,0.00,False,0,0.00
688802,沐曦股份,科创板,10655376909.00,235030743000.00,基础数据已获取,0.00,False,0,0.00
688805,健信超导,科创板,1565226538.00,8326988800.00,基础数据已获取,0.00,False,0,0.00
688807,优迅股份,科创板,3085015898.00,16414400000.00,基础数据已获取,0.00,False,0,0.00
688809,强一股份,科创板,8596612177.00,45734432900.00,基础数据已获取,0.00,False,0,0.00
688819,天能股份,科创板,36230167000.00,36230167000.00,基础数据已获取,0.00,False,0,0.00
688981,中芯国际,科创板,249865336123.00,999735369526.00,基础数据已获取,0.00,False,0,0.00
689009,九号公司,其他板块,31111273055.00,40393473807.00,基础数据已获取,0.00,False,0,0.00
000002,万科A,深市主板,48096178164.00,59057011881.00,基础数据已获取,0.00,False,0,0.00
000006,深振业A,深市主板,13148877237.00,13148951748.00,基础数据已获取,0.00,False,0,0.00
000008,神州高铁,深市主板,8719313216.00,8719572362.00,基础数据已获取,0.00,False,0,0.00
000011,深物业A,深市主板,4780397930.00,5411490155.00,基础数据已获取,0.00,False,0,0.00
000014,沙河股份,深市主板,3330556042.00,3330556042.00,基础数据已获取,0.00,False,0,0.00
000016,深康佳A,深市主板,8238424008.00,12424998305.00,基础数据已获取,0.00,False,0,0.00
000017,深中华A,深市主板,3575066023.00,5589289807.00,基础数据已获取,0.00,False,0,0.00
000019,深粮控股,深市主板,2955136490.00,8183000303.00,基础数据已获取,0.00,False,0,0.00
000021,深科技,深市主板,48038590430.00,48046273435.00,基础数据已获取,0.00,False,0,0.00
000025,特力A,深市主板,7443149164.00,8168555164.00,基础数据已获取,0.00,False,0,0.00
000026,飞亚达,深市主板,6172051302.00,6869584639.00,基础数据已获取,0.00,False,0,0.00
000027,深圳能源,深市主板,33063859916.00,33063859916.00,基础数据已获取,0.00,False,0,0.00
000028,国药一致,深市主板,12219052879.00,14225803368.00,基础数据已获取,0.00,False,0,0.00
000029,深深房A,深市主板,19072607400.00,21639407400.00,基础数据已获取,0.00,False,0,0.00
000030,富奥股份,深市主板,9557584865.00,9837318033.00,基础数据已获取,0.00,False,0,0.00
000031,大悦城,深市主板,14316257701.00,14316286552.00,基础数据已获取,0.00,False,0,0.00
000032,深桑达A,深市主板,24807511301.00,24807511301.00,基础数据已获取,0.00,False,0,0.00
000037,深南电A,深市主板,3131511306.00,5569526387.00,基础数据已获取,0.00,False,0,0.00
000039,中集集团,深市主板,22829958839.00,53493802219.00,基础数据已获取,0.00,False,0,0.00
000049,德赛电池,深市主板,10470884292.00,10473707281.00,基础数据已获取,0.00,False,0,0.00
000055,方大集团,深市主板,2912923107.00,4628397918.00,基础数据已获取,0.00,False,0,0.00
000058,深赛格,深市主板,9719377424.00,12151950633.00,基础数据已获取,0.00,False,0,0.00
000059,华锦股份,深市主板,9724610625.00,9724610625.00,基础数据已获取,0.00,False,0,0.00
000060,中金岭南,深市主板,34596295260.00,34596733448.00,基础数据已获取,0.00,False,0,0.00
000061,农产品,深市主板,16765698099.00,19611416636.00,基础数据已获取,0.00,False,0,0.00
000062,深圳华强,深市主板,27126311176.00,27151805999.00,基础数据已获取,0.00,False,0,0.00
000063,中兴通讯,深市主板,161547887616.00,191867584318.00,基础数据已获取,0.00,False,0,0.00
000065,北方国际,深市主板,12655010498.00,13906588645.00,基础数据已获取,0.00,False,0,0.00
000066,中国长城,深市主板,58996038137.00,58999865320.00,基础数据已获取,0.00,False,0,46.21
000068,华控赛格,深市主板,3573683697.00,3573683697.00,基础数据已获取,0.00,False,0,0.00
000069,华侨城A,深市主板,18902168880.00,22023457065.00,基础数据已获取,0.00,False,0,0.00
000088,盐田港,深市主板,14422798774.00,23709644058.00,基础数据已获取,0.00,False,0,0.00
000089,深圳机场,深市主板,14765345302.00,14765540465.00,基础数据已获取,0.00,False,0,0.00
000090,天健集团,深市主板,7305678342.00,7306012647.00,基础数据已获取,0.00,False,0,0.00
000099,中信海直,深市主板,16500630814.00,16500630814.00,基础数据已获取,0.00,False,0,0.00
000151,中成股份,深市主板,4190991199.00,4591615608.00,基础数据已获取,0.00,False,0,0.00
000153,丰原药业,深市主板,3056064190.00,3094805577.00,基础数据已获取,0.00,False,0,0.00
000156,华数传媒,深市主板,14941908959.00,16287276165.00,基础数据已获取,0.00,False,0,0.00
000158,常山北明,深市主板,33695922260.00,33922646820.00,基础数据已获取,0.00,False,0,0.00
000301,东方盛虹,深市主板,79831353400.00,79863662229.00,基础数据已获取,0.00,False,0,0.00
000338,潍柴动力,深市主板,117667224755.00,204769160456.00,基础数据已获取,0.00,False,0,0.00
000400,许继电气,深市主板,31666249407.00,31882876394.00,基础数据已获取,0.00,False,0,0.00
000401,金隅冀东,深市主板,12788381305.00,12918933541.00,基础数据已获取,0.00,False,0,0.00
000402,金融街,深市主板,8487814768.00,8488560936.00,基础数据已获取,0.00,False,0,0.00
000404,长虹华意,深市主板,4911381765.00,4934611491.00,基础数据已获取,0.00,False,0,0.00
000409,云鼎科技,深市主板,7104636854.00,8210465016.00,基础数据已获取,0.00,False,0,0.00
000411,英特集团,深市主板,4956969854.00,7615738957.00,基础数据已获取,0.00,False,0,0.00
000417,合百集团,深市主板,6707426353.00,6714802962.00,基础数据已获取,0.00,False,0,0.00
000421,南京公用,深市主板,4180877042.00,4181746544.00,基础数据已获取,0.00,False,0,0.00
000423,东阿阿胶,深市主板,32298798410.00,32346955870.00,基础数据已获取,0.00,False,0,0.00
000429,粤高速A,深市主板,15314126396.00,24566971981.00,基础数据已获取,0.00,False,0,0.00
000498,山东路桥,深市主板,9058417644.00,9702756675.00,基础数据已获取,0.00,False,0,0.00
000501,武商集团,深市主板,8319915370.00,8328191277.00,基础数据已获取,0.00,False,0,0.00
000503,国新健康,深市主板,10046522232.00,10047130363.00,基础数据已获取,0.00,False,0,0.00
000505,京粮控股,深市主板,4736528717.00,5444857380.00,基础数据已获取,0.00,False,0,0.00
000507,珠海港,深市主板,4944902413.00,5040147225.00,基础数据已获取,0.00,False,0,0.00
000519,中兵红箭,深市主板,27085272200.00,27085272200.00,基础数据已获取,0.00,False,0,0.00
000520,凤凰航运,深市主板,4655583893.00,4655583893.00,基础数据已获取,0.00,False,0,0.00
000521,长虹美菱,深市主板,5936430285.00,6982882788.00,基础数据已获取,0.00,False,0,0.00
000523,红棉股份,深市主板,5565672647.00,7708967536.00,基础数据已获取,0.00,False,0,0.00
000524,岭南控股,深市主板,8515050938.00,8518351268.00,基础数据已获取,0.00,False,0,0.00
000528,柳工,深市主板,24196130865.00,24227993318.00,基础数据已获取,0.00,False,0,0.00
000529,广弘控股,深市主板,3510487762.00,3596148433.00,基础数据已获取,0.00,False,0,0.00
000530,冰山冷热,深市主板,4458308070.00,6265068927.00,基础数据已获取,0.00,False,0,0.00
000531,穗恒运A,深市主板,6568362423.00,7518917617.00,基础数据已获取,0.00,False,0,0.00
000532,华金资本,深市主板,5781942225.00,5801441362.00,基础数据已获取,0.00,False,0,0.00
000533,顺钠股份,深市主板,6540817920.00,6597292800.00,基础数据已获取,0.00,False,0,0.00
000537,绿发电力,深市主板,18062104556.00,18062104556.00,基础数据已获取,0.00,False,0,0.00
000539,粤电力A,深市主板,12265857115.00,25201363133.00,基础数据已获取,0.00,False,0,0.00
000541,佛山照明,深市主板,7973855175.00,9951842930.00,基础数据已获取,0.00,False,0,0.00
000543,皖能电力,深市主板,19200332414.00,19200332414.00,基础数据已获取,0.00,False,0,37.40
000544,中原环保,深市主板,8411527131.00,8411527131.00,基础数据已获取,0.00,False,0,0.00
000547,航天发展,深市主板,46751941644.00,47026936474.00,基础数据已获取,0.00,False,0,91.99
000548,湖南投资,深市主板,2875242234.00,2875483071.00,基础数据已获取,0.00,False,0,0.00
000550,江铃汽车,深市主板,9373813933.00,15606909120.00,基础数据已获取,0.00,False,0,0.00
000551,创元科技,深市主板,7718058033.00,7746034075.00,基础数据已获取,0.00,False,0,0.00
000552,甘肃能化,深市主板,8941937765.00,12844345526.00,基础数据已获取,0.00,False,0,0.00
000553,安道麦A,深市主板,13584929037.00,14538025420.00,基础数据已获取,0.00,False,0,0.00
000554,泰山石油,深市主板,2680007126.00,3553062620.00,基础数据已获取,0.00,False,0,0.00
000559,万向钱潮,深市主板,65263375574.00,65279407762.00,基础数据已获取,0.00,False,0,0.00
000561,烽火电子,深市主板,9420608991.00,11361839830.00,基础数据已获取,0.00,False,0,0.00
000563,陕国投A,深市主板,18614852103.00,18614852103.00,基础数据已获取,0.00,False,0,0.00
000568,泸州老窖,深市主板,164616538327.00,164916377535.00,基础数据已获取,0.00,False,0,0.00
000570,苏常柴A,深市主板,3261915016.00,4142415016.00,基础数据已获取,0.00,False,0,0.00
